ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
64181,Jiina Kov,F,32,157,60,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Silver
65567,Alena Kyselicov (-Nejzlkov),F,22,165,59,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Silver
65934,Jana Lahodov (-Vudmaskov),F,23,157,65,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Silver
94052,"Kvtoslava ""Kvta"" Petkov",F,28,165,57,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Silver
95595,Viera Podhnyiov (-Jakabov),F,19,167,65,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Silver
114032,Iveta rankov (-Hritzov),F,16,164,57,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Silver
117220,Marie Skorov,F,27,160,50,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Silver
123448,Marta Urbanov (-Dahelov),F,19,166,59,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Silver
127757,Lenka Vymazalov,F,21,156,47,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,Silver
61820,Vladimr Kocman,M,24,197,125,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Heavyweight,Bronze
92574,Zdenk Pecka,M,26,193,88,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Double Sculls,Bronze
127006,Vclav Vochoska,M,24,192,85,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Double Sculls,Bronze
95820,Duan Poliaik,M,25,165,82,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze
134015,"Otakar ""Ota"" Zaremba",M,23,184,99,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Heavyweight I,Gold
57392,"Daniel ""Dan"" Karabin",M,25,172,74,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze
115794,Jlius Strnisko,M,21,188,102,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Bronze
89651,Hans-Henrik rsted,M,25,186,76,Denmark,DEN,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Bronze
7480,"Voldimars ""Valdemar"" Bandolowski",M,34,184,82,Denmark,DEN,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Three Person Keelboat,Gold
30404,Peter Due,M,32,176,75,Denmark,DEN,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Multihull,Silver
45701,Erik Herman Hansen,M,35,178,87,Denmark,DEN,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Three Person Keelboat,Gold
54439,Poul Richard Hj Jensen,M,36,183,78,Denmark,DEN,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Three Person Keelboat,Gold
61006,Per Kjrgaard Nielsen,M,25,182,75,Denmark,DEN,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Multihull,Silver
99019,Hans Kjeld Rasmussen,M,25,178,68,Denmark,DEN,1980 Summer,1980,Summer,Moskva,Shooting,Shooting Mixed Skeet,Gold
86060,"Susanne Schultz Nielsson (-Feldsgaard, -Hansen)",F,20,165,60,Denmark,DEN,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 100 metres Breaststroke,Bronze
5930,Ingrid Auerswald-Lange (Brestrich-),F,22,168,58,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 100 metres,Bronze
5930,Ingrid Auerswald-Lange (Brestrich-),F,22,168,58,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
9185,Volker Beck,M,24,191,82,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 400 metres Hurdles,Gold
9185,Volker Beck,M,24,191,82,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
11143,Udo Beyer,M,24,195,135,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Shot Put,Bronze
14889,Christina Brehmer-Lathan,F,22,169,57,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 400 metres,Bronze
14889,Christina Brehmer-Lathan,F,22,169,57,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
21550,Hannes Waldemar Cierpinski,M,29,170,59,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Marathon,Gold
29233,Lutz Dombrowski,M,21,187,87,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Long Jump,Gold
30063,Margitta Droese-Pufe (Ludewig-),F,27,180,83,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Shot Put,Bronze
31337,Brbel Eckert-Wckel,F,25,174,62,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 200 metres,Gold
31337,Brbel Eckert-Wckel,F,25,174,62,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
37034,Jrg Freimuth,M,18,192,84,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's High Jump,Bronze
39066,Hartwig Gauder,M,25,186,70,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 50 kilometres Walk,Gold
45590,Wolfgang Hanisch,M,29,187,105,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Javelin Throw,Bronze
49672,Ute Hommola,F,28,174,71,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Javelin Throw,Bronze
60775,Jutta Kirst (Krautwurst-),F,25,177,62,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's High Jump,Bronze
61457,Andreas Knebel,M,20,178,71,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
61776,Marita Koch (-Meier),F,23,171,62,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 400 metres,Gold
61776,Marita Koch (-Meier),F,23,171,62,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
64309,Barbara Krug,F,24,174,65,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
71793,Gabriele Lwe (Kotte-),F,21,172,60,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
83144,Romy Mller (Schneider-),F,21,168,59,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
83305,Thomas Munkelt,M,27,185,80,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 110 metres Hurdles,Gold
88066,Marlies Oelsner-Ghr,F,22,165,55,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 100 metres,Silver
88066,Marlies Oelsner-Ghr,F,22,165,55,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
91871,Frank Paschek,M,24,183,72,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Long Jump,Silver
106561,Frank Schaffer,M,21,188,80,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 400 metres,Bronze
106561,Frank Schaffer,M,21,188,80,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
106582,Johanna Schaller-Klier,F,27,176,70,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 100 metres Hurdles,Silver
106929,Evelin Schlaak-Jahl (-Herberg),F,24,183,90,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Discus Throw,Gold
107372,"Ilona Schoknecht-Slupianek (-Briesenick, -Longo)",F,23,180,93,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Shot Put,Gold
115426,Christiane Stoll-Wartenberg,F,23,169,53,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Women's 1,500 metres",Silver
115697,Jrgen Straub,M,26,182,62,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 1,500 metres",Silver
119667,Klaus Thiele,M,22,193,78,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
129759,Gerd Wessig,M,21,200,82,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's High Jump,Gold
130278,Roland Wieser,M,24,187,71,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 20 kilometres Walk,Bronze
131854,"Brigitte Wujak (Knzel-, -Pretzschner)",F,25,169,60,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Long Jump,Silver
8664,Herbert Bauch,M,23,182,81,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Light-Heavyweight,Bronze
33976,Jrgen Fanghnel,M,28,187,90,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Heavyweight,Bronze
35413,Rudi Fink,M,22,168,60,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Featherweight,Gold
57931,Detlef Kstner,M,22,174,71,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Light-Middleweight,Bronze
64334,Karl-Heinz Krger,M,26,174,65,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Welterweight,Bronze
87226,Richard Nowakowski,M,24,174,57,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Lightweight,Bronze
11756,Martina Bischof (Fischer-),F,22,174,65,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
30944,Bernd Duvigneau,M,24,183,88,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
35550,Birgit Fischer-Schmidt,F,18,172,69,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Gold
39449,Carsta Genu (-Khn),F,20,169,64,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
47479,Rdiger Helm,M,23,188,87,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Gold
47479,Rdiger Helm,M,23,188,87,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Bronze
47479,Rdiger Helm,M,23,188,87,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
48318,Olaf Heukrodt,M,18,190,82,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Bronze
48318,Olaf Heukrodt,M,18,190,82,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver
69066,Eckhard Leue,M,22,191,90,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Bronze
73189,Uwe Madeja,M,21,183,82,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver
74944,Harald Marg,M,25,189,91,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
88612,Bernd Olbricht,M,23,189,85,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Bronze
88612,Bernd Olbricht,M,23,189,85,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
12595,Falk Boden,M,20,183,74,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
30065,Bernd Drogan,M,24,181,69,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
46313,Hans-Joachim Hartnick,M,25,180,76,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
48250,Lutz Helich,M,21,185,90,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Cycling,Cycling Men's Sprint,Gold
72109,Olaf Ludwig,M,20,182,82,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
82320,Gerald Mortag,M,21,175,50,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
119967,Lothar Thoms,M,24,179,77,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's 1,000 metres Time Trial",Gold
123367,Uwe Unterwalder,M,30,180,68,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
130219,Matthias Wiegand,M,26,178,68,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
131007,Volker Winkler,M,23,184,75,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
44148,Karin Guthke (-Hrtig),F,23,164,52,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Diving,Diving Women's Springboard,Bronze
49135,Falk Hoffmann,M,27,173,65,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Diving,Diving Men's Platform,Gold
53986,"Martina Jschke (-Scheidewig, -Flle)",F,20,162,54,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Diving,Diving Women's Platform,Gold
97126,Martina Proeber (-Littmann),F,17,164,52,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Diving,Diving Women's Springboard,Silver
6839,Jrgen Bhringer,M,29,189,93,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Silver
8741,Frank Baum,M,24,180,77,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Silver
46667,Lothar Hause,M,24,182,79,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Silver
53434,Bernd Jakubowski,M,27,188,84,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Silver
64703,Dieter Khn,M,24,175,75,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Silver
69730,Matthias Liebers,M,21,180,79,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Silver
83117,Matthias Mller,M,25,173,66,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Silver
85418,Wolf-Rdiger Netz,M,29,172,67,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Silver
93799,Werner Peter,M,30,171,68,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Silver
103302,Bodo Rudwaleit,M,22,197,95,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Silver
107324,Rdiger Schnuphase,M,26,182,80,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Silver
114776,Wolfgang Steinbach,M,25,166,66,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Silver
119274,Frank Terletzki,M,29,176,74,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Silver
121723,"Andreas ""Traudl"" Trautmann",M,21,184,78,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Silver
121905,Norbert Trieloff,M,22,180,75,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Silver
123181,Frank Uhlig,M,24,181,76,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Silver
123253,Artur Ullrich,M,22,178,76,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Silver
15350,Andreas Bronst,M,22,171,65,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Team All-Around,Silver
15676,Roland Brckner,M,24,172,65,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Team All-Around,Silver
15676,Roland Brckner,M,24,172,65,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Floor Exercise,Gold
15676,Roland Brckner,M,24,172,65,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horse Vault,Bronze
15676,Roland Brckner,M,24,172,65,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Parallel Bars,Bronze
40866,Maxi Gnauck,F,15,148,33,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Individual All-Around,Silver
40866,Maxi Gnauck,F,15,148,33,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,Bronze
40866,Maxi Gnauck,F,15,148,33,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Floor Exercise,Bronze
40866,Maxi Gnauck,F,15,148,33,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Uneven Bars,Gold
47520,Ralf-Peter Hemmann,M,21,174,71,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Team All-Around,Silver
48681,Silvia Hindorff (-Hafemeister),F,19,158,48,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,Bronze
49155,Lutz Hoffmann,M,21,167,67,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Team All-Around,Silver
63691,Steffi Krker (-Biskupek),F,20,156,43,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,Bronze
63691,Steffi Krker (-Biskupek),F,20,156,43,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Horse Vault,Silver
63691,Steffi Krker (-Biskupek),F,20,156,43,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Uneven Bars,Bronze
73019,Lutz Mack,M,27,168,65,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Team All-Around,Silver
86255,Michael Nikolay,M,23,175,65,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Team All-Around,Silver
86255,Michael Nikolay,M,23,175,65,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Pommelled Horse,Bronze
100012,Katharina Rensch (-Schirmer),F,15,159,45,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,Bronze
116123,Karola Sube (-Ziesche),F,16,153,40,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,Bronze
116655,Birgit S (-Saul),F,18,164,50,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,Bronze
11136,Hans-Georg Beyer,M,23,189,96,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Gold
29079,Lothar Doering,M,29,187,88,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Gold
29969,Gnter Dreibrodt,M,28,196,92,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Gold
39760,Ernst Gerlach,M,33,176,83,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Gold
43333,Klaus Gruner,M,27,187,85,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Gold
47269,Birgit Heinecke (Richter-),F,23,170,66,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Bronze
49215,Rainer Hft,M,24,183,84,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Gold
54043,Hans-Georg Jaunich,M,28,185,81,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Gold
63857,Roswitha Krause,F,30,175,74,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Bronze
64007,"Waltraud Kretzschmar (Hermann-, -Czelake)",F,32,168,73,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Bronze
64329,Hartmut Krger,M,27,178,81,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Gold
64335,Katrin Krger (-Mietzner),F,21,183,84,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Bronze
64985,Kornelia Kunisch (Elbe-),F,20,172,71,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Bronze
76794,Evelyn Matz (-Hbscher),F,24,176,70,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Bronze
100613,Kristina Richter (Hochmuth-),F,33,169,67,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Bronze
102797,Christina Rost (Mbert-),F,27,171,62,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Bronze
102801,Peter Rost,M,29,183,84,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Gold
102865,Sabine Rther (-Kirschke),F,23,187,80,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Bronze
103295,Renate Rudolph,F,30,168,67,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Bronze
107086,Dietmar Schmidt,M,28,181,87,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Gold
107149,Wieland Schmidt,M,26,184,80,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Gold
120279,Marion Tietz (-Lehmann),F,27,168,69,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Bronze
123183,Petra Uhlig (Kahnt-),F,25,166,68,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Bronze
127114,Siegfried Voigt,M,29,183,77,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Gold
127937,Frank-Michael Wahl,M,23,190,95,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Gold
130228,Ingolf Wiegert,M,22,185,88,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Gold
131863,Claudia Wunderlich,F,24,170,66,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Bronze
135179,Hannelore Zober,F,33,173,63,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Bronze
47281,Harald Heinke,M,25,178,78,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Half-Middleweight,Bronze
68372,Karl-Heinz Lehmann,M,23,169,71,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Lightweight,Bronze
71522,Dietmar Lorenz,M,30,180,93,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Half-Heavyweight,Bronze
